"Partner","Trial","PlayerResp","RT","PartnerResp","CoopRate","SocRep","index","Rating","ID"
"A",40,0,1177,0,30,"High",1333,4,45
"A",66,1,246,1,30,"High",1359,4,45
"A",71,0,272,0,30,"High",1364,4,45
"A",55,1,1029,0,30,"High",1348,4,45
"A",16,1,1491,0,30,"High",1309,4,45
"A",32,1,338,0,30,"High",1325,4,45
"A",10,1,2871,0,30,"High",1303,4,45
"A",52,0,1357,0,30,"High",1345,4,45
"A",75,0,442,0,30,"High",1368,4,45
"A",23,1,740,0,30,"High",1316,4,45
"A",77,0,375,0,30,"High",1370,4,45
"A",20,1,526,1,30,"High",1313,4,45
"A",89,0,104,1,30,"High",1382,4,45
"A",42,0,778,0,30,"High",1335,4,45
"A",57,1,377,0,30,"High",1350,4,45
"A",8,0,1554,0,30,"High",1301,4,45
"A",61,0,293,0,30,"High",1354,4,45
"A",47,1,1083,0,30,"High",1340,4,45
"A",87,1,601,0,30,"High",1380,4,45
"A",84,0,37,0,30,"High",1377,4,45
"A",97,0,21,0,30,"High",1389,4,45
"A",34,1,259,0,30,"High",1327,4,45
"A",3,1,4413,1,30,"High",1296,4,45
"B",72,1,262,1,70,"Low",1365,3,45
"B",11,0,4297,1,70,"Low",1304,3,45
"B",51,1,1041,1,70,"Low",1344,3,45
"B",30,1,297,1,70,"Low",1323,3,45
"B",28,1,16745,1,70,"Low",1321,3,45
"B",13,0,2516,0,70,"Low",1306,3,45
"B",19,1,415,1,70,"Low",1312,3,45
"B",92,1,418,1,70,"Low",1384,3,45
"B",68,1,274,1,70,"Low",1361,3,45
"B",63,0,295,0,70,"Low",1356,3,45
"B",24,1,803,1,70,"Low",1317,3,45
"B",96,0,309,0,70,"Low",1388,3,45
"B",43,1,382,0,70,"Low",1336,3,45
"B",79,1,503,0,70,"Low",1372,3,45
"B",39,1,346,1,70,"Low",1332,3,45
"B",58,1,863,1,70,"Low",1351,3,45
"B",48,1,287,0,70,"Low",1341,3,45
"B",56,0,329,1,70,"Low",1349,3,45
"B",83,0,301,1,70,"Low",1376,3,45
"B",33,1,245,0,70,"Low",1326,3,45
"B",100,1,633,1,70,"Low",1392,3,45
"B",74,1,497,1,70,"Low",1367,3,45
"B",5,0,2959,1,70,"Low",1298,3,45
"B",85,1,288,1,70,"Low",1378,3,45
"B",2,0,10196,0,70,"Low",1295,3,45
"C",69,0,301,0,30,"Low",1362,2,45
"C",49,1,340,1,30,"Low",1342,2,45
"C",26,1,541,1,30,"Low",1319,2,45
"C",31,1,4167,1,30,"Low",1324,2,45
"C",9,0,1800,0,30,"Low",1302,2,45
"C",88,0,274,0,30,"Low",1381,2,45
"C",53,1,326,1,30,"Low",1346,2,45
"C",14,0,853,1,30,"Low",1307,2,45
"C",1,0,4283,0,30,"Low",1294,2,45
"C",82,0,286,1,30,"Low",1375,2,45
"C",94,1,273,0,30,"Low",1386,2,45
"C",65,0,320,1,30,"Low",1358,2,45
"C",36,1,364,0,30,"Low",1329,2,45
"C",44,1,335,1,30,"Low",1337,2,45
"C",59,0,3384,1,30,"Low",1352,2,45
"C",80,0,377,0,30,"Low",1373,2,45
"C",18,1,408,0,30,"Low",1311,2,45
"C",7,1,3678,1,30,"Low",1300,2,45
"C",38,0,567,0,30,"Low",1331,2,45
"C",21,1,1764,1,30,"Low",1314,2,45
"C",76,1,352,1,30,"Low",1369,2,45
"C",98,1,298,1,30,"Low",1390,2,45
"C",62,1,213,1,30,"Low",1355,2,45
"C",46,1,385,1,30,"Low",1339,2,45
"D",70,1,320,1,70,"High",1363,1,45
"D",29,1,345,0,70,"High",1322,1,45
"D",27,1,694,0,70,"High",1320,1,45
"D",93,0,45925,0,70,"High",1385,1,45
"D",54,1,1085,1,70,"High",1347,1,45
"D",15,1,813,0,70,"High",1308,1,45
"D",12,1,4793,1,70,"High",1305,1,45
"D",91,1,641,0,70,"High",1383,1,45
"D",41,1,648,1,70,"High",1334,1,45
"D",67,0,344,1,70,"High",1360,1,45
"D",81,1,301,0,70,"High",1374,1,45
"D",73,0,1482,1,70,"High",1366,1,45
"D",86,1,6917,1,70,"High",1379,1,45
"D",60,1,400,1,70,"High",1353,1,45
"D",64,1,407,1,70,"High",1357,1,45
"D",22,1,880,1,70,"High",1315,1,45
"D",4,1,1295,0,70,"High",1297,1,45
"D",37,1,259,1,70,"High",1330,1,45
"D",78,1,252,0,70,"High",1371,1,45
"D",50,0,8430,1,70,"High",1343,1,45
"D",99,1,884,1,70,"High",1391,1,45
"D",17,1,453,1,70,"High",1310,1,45
"D",45,1,436,0,70,"High",1338,1,45
"D",6,1,3317,0,70,"High",1299,1,45
"D",35,0,659,0,70,"High",1328,1,45
"A",42,0,1020,0,30,"High",5896,3,46
"A",55,1,249,1,30,"High",5909,3,46
"A",57,1,184,1,30,"High",5911,3,46
"A",76,1,1620,0,30,"High",5930,3,46
"A",47,1,857,0,30,"High",5901,3,46
"A",15,0,625,0,30,"High",5869,3,46
"A",22,1,166,0,30,"High",5876,3,46
"A",84,1,1406,0,30,"High",5938,3,46
"A",89,1,3065,0,30,"High",5943,3,46
"A",63,0,724,0,30,"High",5917,3,46
"A",40,1,821,0,30,"High",5894,3,46
"A",8,1,269,0,30,"High",5862,3,46
"A",80,1,308,0,30,"High",5934,3,46
"A",26,0,280,0,30,"High",5880,3,46
"A",52,1,714,0,30,"High",5906,3,46
"A",11,1,990,0,30,"High",5865,3,46
"A",70,1,381,0,30,"High",5924,3,46
"A",4,1,5006,0,30,"High",5858,3,46
"A",68,1,303,1,30,"High",5922,3,46
"A",96,1,11,1,30,"High",5950,3,46
"A",20,1,353,0,30,"High",5874,3,46
"A",35,1,850,0,30,"High",5889,3,46
"A",86,1,317,0,30,"High",5940,3,46
"A",32,1,1043,1,30,"High",5886,3,46
"A",100,1,275,0,30,"High",5954,3,46
"B",43,1,352,1,70,"Low",5897,3,46
"B",36,1,849,1,70,"Low",5890,3,46
"B",62,1,7320,1,70,"Low",5916,3,46
"B",81,1,312,1,70,"Low",5935,3,46
"B",56,1,1127,0,70,"Low",5910,3,46
"B",46,0,378,1,70,"Low",5900,3,46
"B",30,1,1633,1,70,"Low",5884,3,46
"B",9,1,303,1,70,"Low",5863,3,46
"B",19,1,264,1,70,"Low",5873,3,46
"B",75,1,389,1,70,"Low",5929,3,46
"B",25,1,105,1,70,"Low",5879,3,46
"B",49,0,376,0,70,"Low",5903,3,46
"B",92,1,2051,1,70,"Low",5946,3,46
"B",39,1,280,1,70,"Low",5893,3,46
"B",88,1,296,1,70,"Low",5942,3,46
"B",65,0,387,1,70,"Low",5919,3,46
"B",2,1,6395,0,70,"Low",5856,3,46
"B",95,1,240,1,70,"Low",5949,3,46
"B",13,1,537,0,70,"Low",5867,3,46
"B",72,1,440,1,70,"Low",5926,3,46
"B",77,1,356,1,70,"Low",5931,3,46
"B",6,0,10019,0,70,"Low",5860,3,46
"B",23,1,221,1,70,"Low",5877,3,46
"B",59,1,43,0,70,"Low",5913,3,46
"B",99,1,284,1,70,"Low",5953,3,46
"C",27,0,1392,0,30,"Low",5881,3,46
"C",3,1,3738,1,30,"Low",5857,3,46
"C",21,1,284,0,30,"Low",5875,3,46
"C",67,0,2734,0,30,"Low",5921,3,46
"C",50,1,426,0,30,"Low",5904,3,46
"C",5,1,1168,1,30,"Low",5859,3,46
"C",94,1,759,0,30,"Low",5948,3,46
"C",97,1,4849,0,30,"Low",5951,3,46
"C",10,1,343,1,30,"Low",5864,3,46
"C",16,1,270,0,30,"Low",5870,3,46
"C",85,1,265,0,30,"Low",5939,3,46
"C",74,1,1168,0,30,"Low",5928,3,46
"C",71,1,503,0,30,"Low",5925,3,46
"C",61,1,278,1,30,"Low",5915,3,46
"C",37,1,2398,0,30,"Low",5891,3,46
"C",44,1,502,0,30,"Low",5898,3,46
"C",54,1,315,0,30,"Low",5908,3,46
"C",82,1,2193,0,30,"Low",5936,3,46
"C",29,1,3490,0,30,"Low",5883,3,46
"C",48,1,234,1,30,"Low",5902,3,46
"C",18,1,199,0,30,"Low",5872,3,46
"C",90,1,228,0,30,"Low",5944,3,46
"C",33,0,1051,1,30,"Low",5887,3,46
"C",58,1,6259,0,30,"Low",5912,3,46
"C",79,1,6195,0,30,"Low",5933,3,46
"D",1,1,2600,0,70,"High",5855,3,46
"D",83,1,230,1,70,"High",5937,3,46
"D",7,1,502,0,70,"High",5861,3,46
"D",12,1,709,1,70,"High",5866,3,46
"D",51,1,426,1,70,"High",5905,3,46
"D",91,1,324,1,70,"High",5945,3,46
"D",53,0,1737,0,70,"High",5907,3,46
"D",45,1,447,1,70,"High",5899,3,46
"D",41,1,216,1,70,"High",5895,3,46
"D",14,1,276,1,70,"High",5868,3,46
"D",87,1,284,1,70,"High",5941,3,46
"D",34,0,1940,1,70,"High",5888,3,46
"D",69,0,1016,1,70,"High",5923,3,46
"D",17,1,286,0,70,"High",5871,3,46
"D",38,1,869,0,70,"High",5892,3,46
"D",78,1,2578,1,70,"High",5932,3,46
"D",24,1,437,0,70,"High",5878,3,46
"D",93,1,3725,0,70,"High",5947,3,46
"D",66,1,388,1,70,"High",5920,3,46
"D",31,0,2195,0,70,"High",5885,3,46
"D",28,1,1226,1,70,"High",5882,3,46
"D",73,1,2044,1,70,"High",5927,3,46
"D",60,1,116,0,70,"High",5914,3,46
"D",64,1,486,1,70,"High",5918,3,46
"D",98,1,291,0,70,"High",5952,3,46
"A",63,1,452,0,30,"High",4236,0,47
"A",19,1,2163,0,30,"High",4192,0,47
"A",47,1,414,1,30,"High",4220,0,47
"A",34,1,1109,1,30,"High",4207,0,47
"A",57,1,4286,1,30,"High",4230,0,47
"A",84,0,1903,0,30,"High",4257,0,47
"A",21,0,2505,1,30,"High",4194,0,47
"A",16,0,1107,1,30,"High",4189,0,47
"A",87,1,1912,0,30,"High",4260,0,47
"A",66,1,998,0,30,"High",4239,0,47
"A",3,1,954,0,30,"High",4176,0,47
"A",72,1,387,0,30,"High",4245,0,47
"A",94,1,425,0,30,"High",4267,0,47
"A",31,0,1022,1,30,"High",4204,0,47
"A",90,1,383,1,30,"High",4263,0,47
"A",9,1,2012,0,30,"High",4182,0,47
"A",39,1,11321,0,30,"High",4212,0,47
"A",5,0,2932,0,30,"High",4178,0,47
"A",55,1,587,0,30,"High",4228,0,47
"A",42,1,386,0,30,"High",4215,0,47
"A",78,0,302,0,30,"High",4251,0,47
"A",76,0,274,0,30,"High",4249,0,47
"A",49,1,555,0,30,"High",4222,0,47
"A",28,1,894,0,30,"High",4201,0,47
"A",97,1,242,0,30,"High",4270,0,47
"B",62,0,845,1,70,"Low",4235,2,47
"B",58,0,645,1,70,"Low",4231,2,47
"B",24,0,1092,1,70,"Low",4197,2,47
"B",4,0,2570,0,70,"Low",4177,2,47
"B",17,0,953,0,70,"Low",4190,2,47
"B",73,0,393,1,70,"Low",4246,2,47
"B",70,0,404,0,70,"Low",4243,2,47
"B",36,1,738,1,70,"Low",4209,2,47
"B",83,1,463,1,70,"Low",4256,2,47
"B",93,0,1068,0,70,"Low",4266,2,47
"B",46,0,422,1,70,"Low",4219,2,47
"B",32,0,448,1,70,"Low",4205,2,47
"B",89,0,836,1,70,"Low",4262,2,47
"B",44,0,372,1,70,"Low",4217,2,47
"B",50,0,546,1,70,"Low",4223,2,47
"B",7,0,748,1,70,"Low",4180,2,47
"B",67,0,531,1,70,"Low",4240,2,47
"B",14,0,622,1,70,"Low",4187,2,47
"B",80,0,270,0,70,"Low",4253,2,47
"B",85,1,248,0,70,"Low",4258,2,47
"B",27,0,1472,1,70,"Low",4200,2,47
"B",53,0,570,1,70,"Low",4226,2,47
"B",40,1,5449,0,70,"Low",4213,2,47
"B",11,0,1403,1,70,"Low",4184,2,47
"C",30,0,640,0,30,"Low",4203,1,47
"C",60,0,584,0,30,"Low",4233,1,47
"C",22,0,4664,0,30,"Low",4195,1,47
"C",25,0,912,1,30,"Low",4198,1,47
"C",92,1,312,0,30,"Low",4265,1,47
"C",6,0,770,0,30,"Low",4179,1,47
"C",45,0,405,0,30,"Low",4218,1,47
"C",41,1,782,0,30,"Low",4214,1,47
"C",71,0,987,0,30,"Low",4244,1,47
"C",20,0,1169,0,30,"Low",4193,1,47
"C",64,0,1017,0,30,"Low",4237,1,47
"C",88,0,957,1,30,"Low",4261,1,47
"C",13,0,510,0,30,"Low",4186,1,47
"C",75,1,614,1,30,"Low",4248,1,47
"C",56,0,649,0,30,"Low",4229,1,47
"C",68,1,1298,0,30,"Low",4241,1,47
"C",79,1,264,1,30,"Low",4252,1,47
"C",2,0,1694,0,30,"Low",4175,1,47
"C",35,1,1426,0,30,"Low",4208,1,47
"C",10,0,1086,0,30,"Low",4183,1,47
"C",96,1,338,0,30,"Low",4269,1,47
"C",52,0,660,0,30,"Low",4225,1,47
"C",98,1,349,0,30,"Low",4271,1,47
"C",81,1,243,0,30,"Low",4254,1,47
"C",37,0,767,0,30,"Low",4210,1,47
"D",33,1,517,0,70,"High",4206,3,47
"D",18,1,509,0,70,"High",4191,3,47
"D",91,0,387,1,70,"High",4264,3,47
"D",48,1,503,0,70,"High",4221,3,47
"D",86,1,1212,1,70,"High",4259,3,47
"D",61,1,980,0,70,"High",4234,3,47
"D",82,0,468,1,70,"High",4255,3,47
"D",59,1,579,1,70,"High",4232,3,47
"D",100,1,1132,0,70,"High",4272,3,47
"D",26,1,1944,1,70,"High",4199,3,47
"D",23,1,1120,1,70,"High",4196,3,47
"D",8,1,1140,1,70,"High",4181,3,47
"D",43,1,455,1,70,"High",4216,3,47
"D",15,1,425,1,70,"High",4188,3,47
"D",69,1,360,1,70,"High",4242,3,47
"D",12,1,539,1,70,"High",4185,3,47
"D",74,1,452,0,70,"High",4247,3,47
"D",54,1,376,1,70,"High",4227,3,47
"D",95,0,342,1,70,"High",4268,3,47
"D",1,1,9854,1,70,"High",4174,3,47
"D",77,1,257,1,70,"High",4250,3,47
"D",51,1,587,1,70,"High",4224,3,47
"D",29,0,277,0,70,"High",4202,3,47
"D",65,1,653,1,70,"High",4238,3,47
"D",38,1,451,0,70,"High",4211,3,47
"A",14,1,1715,0,30,"High",3788,0,48
"A",21,1,4138,0,30,"High",3795,0,48
"A",4,1,630,1,30,"High",3778,0,48
"A",59,0,3334,1,30,"High",3833,0,48
"A",88,0,136,1,30,"High",3862,0,48
"A",32,1,243,0,30,"High",3806,0,48
"A",11,1,1409,0,30,"High",3785,0,48
"A",73,1,1980,0,30,"High",3847,0,48
"A",54,1,1274,0,30,"High",3828,0,48
"A",94,0,171,1,30,"High",3868,0,48
"A",46,0,1370,1,30,"High",3820,0,48
"A",92,0,134,1,30,"High",3866,0,48
"A",97,0,201,0,30,"High",3871,0,48
"A",69,1,553,0,30,"High",3843,0,48
"A",43,0,2228,1,30,"High",3817,0,48
"A",19,0,3432,0,30,"High",3793,0,48
"A",7,1,2850,0,30,"High",3781,0,48
"A",27,0,1265,0,30,"High",3801,0,48
"A",66,1,2720,0,30,"High",3840,0,48
"A",52,1,542,0,30,"High",3826,0,48
"A",64,1,732,0,30,"High",3838,0,48
"A",81,0,96,0,30,"High",3855,0,48
"A",77,0,97,0,30,"High",3851,0,48
"A",38,0,1133,0,30,"High",3812,0,48
"A",34,1,1689,0,30,"High",3808,0,48
"B",50,1,532,0,70,"Low",3824,1,48
"B",72,1,1225,1,70,"Low",3846,1,48
"B",45,1,818,1,70,"Low",3819,1,48
"B",57,1,1362,1,70,"Low",3831,1,48
"B",12,1,1466,1,70,"Low",3786,1,48
"B",99,0,13,0,70,"Low",3873,1,48
"B",36,1,1929,1,70,"Low",3810,1,48
"B",85,0,345,0,70,"Low",3859,1,48
"B",2,1,1432,0,70,"Low",3776,1,48
"B",83,0,169,1,70,"Low",3857,1,48
"B",42,1,2164,1,70,"Low",3816,1,48
"B",8,1,1494,1,70,"Low",3782,1,48
"B",30,1,602,1,70,"Low",3804,1,48
"B",63,1,673,0,70,"Low",3837,1,48
"B",16,1,1762,1,70,"Low",3790,1,48
"B",28,0,1085,1,70,"Low",3802,1,48
"B",91,0,108,0,70,"Low",3865,1,48
"B",67,1,3725,1,70,"Low",3841,1,48
"B",96,0,152,0,70,"Low",3870,1,48
"B",40,1,543,0,70,"Low",3814,1,48
"B",55,1,3598,1,70,"Low",3829,1,48
"B",24,0,3635,1,70,"Low",3798,1,48
"B",20,1,6753,0,70,"Low",3794,1,48
"B",76,0,227,0,70,"Low",3850,1,48
"B",80,0,420,1,70,"Low",3854,1,48
"C",58,0,4264,0,30,"Low",3832,0,48
"C",22,1,3343,0,30,"Low",3796,0,48
"C",56,1,2150,1,30,"Low",3830,0,48
"C",47,0,513,0,30,"Low",3821,0,48
"C",98,0,194,0,30,"Low",3872,0,48
"C",44,0,1690,1,30,"Low",3818,0,48
"C",9,0,1869,0,30,"Low",3783,0,48
"C",39,0,678,0,30,"Low",3813,0,48
"C",68,1,9687,0,30,"Low",3842,0,48
"C",5,1,1067,0,30,"Low",3779,0,48
"C",84,0,113,1,30,"Low",3858,0,48
"C",49,0,709,0,30,"Low",3823,0,48
"C",61,1,1045,1,30,"Low",3835,0,48
"C",26,0,3374,0,30,"Low",3800,0,48
"C",13,0,3772,0,30,"Low",3787,0,48
"C",18,0,2779,0,30,"Low",3792,0,48
"C",33,1,760,0,30,"Low",3807,0,48
"C",79,0,159,1,30,"Low",3853,0,48
"C",95,0,101,1,30,"Low",3869,0,48
"C",70,1,1040,0,30,"Low",3844,0,48
"C",1,1,1609,1,30,"Low",3775,0,48
"C",87,0,172,1,30,"Low",3861,0,48
"C",75,0,395,0,30,"Low",3849,0,48
"C",90,0,63,0,30,"Low",3864,0,48
"C",31,1,414,0,30,"Low",3805,0,48
"D",10,1,1125,1,70,"High",3784,0,48
"D",48,0,1161,1,70,"High",3822,0,48
"D",100,0,42,1,70,"High",3874,0,48
"D",93,0,38,1,70,"High",3867,0,48
"D",89,0,72,0,70,"High",3863,0,48
"D",15,1,1278,1,70,"High",3789,0,48
"D",23,1,1072,1,70,"High",3797,0,48
"D",62,1,1391,0,70,"High",3836,0,48
"D",60,1,1304,0,70,"High",3834,0,48
"D",3,1,1484,1,70,"High",3777,0,48
"D",53,1,388,1,70,"High",3827,0,48
"D",65,1,1202,1,70,"High",3839,0,48
"D",35,1,7870,0,70,"High",3809,0,48
"D",29,0,986,1,70,"High",3803,0,48
"D",86,0,131,0,70,"High",3860,0,48
"D",51,1,996,1,70,"High",3825,0,48
"D",41,1,6539,0,70,"High",3815,0,48
"D",37,1,6562,0,70,"High",3811,0,48
"D",25,1,3552,1,70,"High",3799,0,48
"D",82,0,87,1,70,"High",3856,0,48
"D",71,1,745,1,70,"High",3845,0,48
"D",17,1,3426,0,70,"High",3791,0,48
"D",6,1,742,0,70,"High",3780,0,48
"D",74,1,689,1,70,"High",3848,0,48
"D",78,0,19,1,70,"High",3852,0,48
"A",82,1,915,1,30,"High",4055,2,49
"A",88,1,222,1,30,"High",4061,2,49
"A",18,1,514,1,30,"High",3991,2,49
"A",95,1,382,0,30,"High",4068,2,49
"A",66,0,391,0,30,"High",4039,2,49
"A",24,1,415,1,30,"High",3997,2,49
"A",99,1,568,0,30,"High",4072,2,49
"A",44,1,466,0,30,"High",4017,2,49
"A",16,1,532,0,30,"High",3989,2,49
"A",56,1,495,0,30,"High",4029,2,49
"A",64,1,444,0,30,"High",4037,2,49
"A",72,0,989,0,30,"High",4045,2,49
"A",6,1,682,0,30,"High",3979,2,49
"A",12,1,81,1,30,"High",3985,2,49
"A",52,1,314,0,30,"High",4025,2,49
"A",92,1,422,1,30,"High",4065,2,49
"A",59,1,349,0,30,"High",4032,2,49
"A",2,1,1250,1,30,"High",3975,2,49
"A",27,1,1650,0,30,"High",4000,2,49
"A",47,1,373,0,30,"High",4020,2,49
"A",31,1,1461,1,30,"High",4004,2,49
"A",39,0,290,1,30,"High",4012,2,49
"A",76,0,994,1,30,"High",4049,2,49
"A",35,0,260,0,30,"High",4008,2,49
"A",80,1,447,0,30,"High",4053,2,49
"B",100,1,467,1,70,"Low",4073,2,49
"B",23,1,22,0,70,"Low",3996,2,49
"B",57,1,535,1,70,"Low",4030,2,49
"B",50,0,997,1,70,"Low",4023,2,49
"B",17,1,699,1,70,"Low",3990,2,49
"B",61,0,598,1,70,"Low",4034,2,49
"B",3,0,1766,0,70,"Low",3976,2,49
"B",90,1,108,1,70,"Low",4063,2,49
"B",7,1,745,0,70,"Low",3980,2,49
"B",9,1,362,0,70,"Low",3982,2,49
"B",94,1,381,1,70,"Low",4067,2,49
"B",53,1,269,1,70,"Low",4026,2,49
"B",48,1,734,1,70,"Low",4021,2,49
"B",81,1,460,1,70,"Low",4054,2,49
"B",41,1,2449,1,70,"Low",4014,2,49
"B",14,1,184,0,70,"Low",3987,2,49
"B",74,0,462,1,70,"Low",4047,2,49
"B",33,0,158,1,70,"Low",4006,2,49
"B",85,1,468,0,70,"Low",4058,2,49
"B",26,0,691,0,70,"Low",3999,2,49
"B",67,1,385,0,70,"Low",4040,2,49
"B",71,1,588,1,70,"Low",4044,2,49
"B",29,1,540,1,70,"Low",4002,2,49
"B",37,1,106,0,70,"Low",4010,2,49
"B",79,0,2852,0,70,"Low",4052,2,49
"C",87,1,391,0,30,"Low",4060,2,49
"C",98,1,781,0,30,"Low",4071,2,49
"C",84,1,467,0,30,"Low",4057,2,49
"C",19,1,458,0,30,"Low",3992,2,49
"C",21,1,99,0,30,"Low",3994,2,49
"C",49,0,835,0,30,"Low",4022,2,49
"C",55,0,476,0,30,"Low",4028,2,49
"C",73,1,378,0,30,"Low",4046,2,49
"C",62,1,285,0,30,"Low",4035,2,49
"C",91,1,473,1,30,"Low",4064,2,49
"C",43,0,622,0,30,"Low",4016,2,49
"C",96,1,221,0,30,"Low",4069,2,49
"C",15,1,203,0,30,"Low",3988,2,49
"C",58,0,625,1,30,"Low",4031,2,49
"C",32,0,616,0,30,"Low",4005,2,49
"C",36,0,189,0,30,"Low",4009,2,49
"C",1,0,2563,0,30,"Low",3974,2,49
"C",46,1,608,0,30,"Low",4019,2,49
"C",68,1,483,1,30,"Low",4041,2,49
"C",28,1,620,0,30,"Low",4001,2,49
"C",10,1,446,0,30,"Low",3983,2,49
"C",70,1,595,0,30,"Low",4043,2,49
"C",5,0,1660,0,30,"Low",3978,2,49
"C",38,1,742,0,30,"Low",4011,2,49
"C",78,1,769,1,30,"Low",4051,2,49
"D",60,1,463,1,70,"High",4033,2,49
"D",8,1,401,1,70,"High",3981,2,49
"D",34,1,410,1,70,"High",4007,2,49
"D",20,1,211,0,70,"High",3993,2,49
"D",65,1,1837,1,70,"High",4038,2,49
"D",25,0,371,0,70,"High",3998,2,49
"D",45,1,277,1,70,"High",4018,2,49
"D",51,1,412,0,70,"High",4024,2,49
"D",83,1,1803,0,70,"High",4056,2,49
"D",63,0,463,1,70,"High",4036,2,49
"D",22,1,23,0,70,"High",3995,2,49
"D",4,1,1059,1,70,"High",3977,2,49
"D",13,1,233,1,70,"High",3986,2,49
"D",89,1,461,0,70,"High",4062,2,49
"D",11,1,264,0,70,"High",3984,2,49
"D",86,1,342,1,70,"High",4059,2,49
"D",69,0,569,1,70,"High",4042,2,49
"D",97,1,221,1,70,"High",4070,2,49
"D",40,1,302,1,70,"High",4013,2,49
"D",30,1,754,1,70,"High",4003,2,49
"D",54,1,230,1,70,"High",4027,2,49
"D",77,1,271,0,70,"High",4050,2,49
"D",93,1,572,0,70,"High",4066,2,49
"D",75,1,313,1,70,"High",4048,2,49
"D",42,1,680,1,70,"High",4015,2,49
"A",46,1,4958,0,30,"High",3226,2,50
"A",86,1,931,0,30,"High",3266,2,50
"A",55,1,2468,0,30,"High",3235,2,50
"A",6,1,1160,0,30,"High",3186,2,50
"A",71,1,1835,0,30,"High",3251,2,50
"A",32,1,1708,0,30,"High",3212,2,50
"A",98,1,1484,0,30,"High",3278,2,50
"A",27,0,239,1,30,"High",3207,2,50
"A",3,0,6962,1,30,"High",3183,2,50
"A",84,1,415,0,30,"High",3264,2,50
"A",38,1,1929,0,30,"High",3218,2,50
"A",51,1,5464,1,30,"High",3231,2,50
"A",15,0,244,0,30,"High",3195,2,50
"A",73,1,1193,0,30,"High",3253,2,50
"A",68,1,412,0,30,"High",3248,2,50
"A",93,0,6656,0,30,"High",3273,2,50
"A",19,0,293,0,30,"High",3199,2,50
"A",41,1,1033,1,30,"High",3221,2,50
"A",59,1,1287,1,30,"High",3239,2,50
"A",36,1,503,0,30,"High",3216,2,50
"A",89,1,220,0,30,"High",3269,2,50
"A",79,1,289,1,30,"High",3259,2,50
"A",24,1,1581,0,30,"High",3204,2,50
"A",9,0,11706,0,30,"High",3189,2,50
"A",62,1,1398,0,30,"High",3242,2,50
"B",8,1,493,1,70,"Low",3188,0,50
"B",52,1,1448,1,70,"Low",3232,0,50
"B",29,0,65,0,70,"Low",3209,0,50
"B",80,1,241,1,70,"Low",3260,0,50
"B",44,0,1312,1,70,"Low",3224,0,50
"B",34,1,471,1,70,"Low",3214,0,50
"B",75,1,216,1,70,"Low",3255,0,50
"B",48,1,864,1,70,"Low",3228,0,50
"B",11,0,3542,1,70,"Low",3191,0,50
"B",16,1,331,1,70,"Low",3196,0,50
"B",87,1,313,1,70,"Low",3267,0,50
"B",4,1,1825,1,70,"Low",3184,0,50
"B",70,1,6872,1,70,"Low",3250,0,50
"B",18,0,1342,0,70,"Low",3198,0,50
"B",56,1,247,0,70,"Low",3236,0,50
"B",96,1,863,1,70,"Low",3276,0,50
"B",58,0,34266,1,70,"Low",3238,0,50
"B",61,0,6492,1,70,"Low",3241,0,50
"B",99,1,739,1,70,"Low",3279,0,50
"B",21,0,316,1,70,"Low",3201,0,50
"B",39,0,1113,0,70,"Low",3219,0,50
"B",65,1,231,1,70,"Low",3245,0,50
"B",91,1,176,1,70,"Low",3271,0,50
"B",82,1,273,0,70,"Low",3262,0,50
"B",25,0,715,1,70,"Low",3205,0,50
"C",5,1,1690,0,30,"Low",3185,5,50
"C",60,1,1739,1,30,"Low",3240,5,50
"C",47,1,622,1,30,"Low",3227,5,50
"C",83,1,247,0,30,"Low",3263,5,50
"C",40,0,437,1,30,"Low",3220,5,50
"C",12,1,370,0,30,"Low",3192,5,50
"C",42,0,5517,0,30,"Low",3222,5,50
"C",72,1,209,1,30,"Low",3252,5,50
"C",88,1,448,0,30,"Low",3268,5,50
"C",26,0,260,0,30,"Low",3206,5,50
"C",95,1,1266,0,30,"Low",3275,5,50
"C",49,1,7833,0,30,"Low",3229,5,50
"C",67,0,8899,0,30,"Low",3247,5,50
"C",31,1,8082,0,30,"Low",3211,5,50
"C",22,1,459,1,30,"Low",3202,5,50
"C",2,1,10691,1,30,"Low",3182,5,50
"C",77,1,196,0,30,"Low",3257,5,50
"C",90,1,194,0,30,"Low",3270,5,50
"C",100,1,10063,1,30,"Low",3280,5,50
"C",64,1,1339,0,30,"Low",3244,5,50
"C",74,1,225,0,30,"Low",3254,5,50
"C",14,0,813,1,30,"Low",3194,5,50
"C",53,1,8370,0,30,"Low",3233,5,50
"C",35,1,10303,1,30,"Low",3215,5,50
"C",20,1,223,0,30,"Low",3200,5,50
"D",45,1,903,1,70,"High",3225,2,50
"D",7,1,711,0,70,"High",3187,2,50
"D",30,1,264,0,70,"High",3210,2,50
"D",1,0,12103,1,70,"High",3181,2,50
"D",81,1,442,1,70,"High",3261,2,50
"D",13,1,6708,0,70,"High",3193,2,50
"D",66,1,993,1,70,"High",3246,2,50
"D",17,1,453,1,70,"High",3197,2,50
"D",69,1,505,1,70,"High",3249,2,50
"D",85,1,251,1,70,"High",3265,2,50
"D",43,1,1359,0,70,"High",3223,2,50
"D",78,1,231,1,70,"High",3258,2,50
"D",97,1,1158,1,70,"High",3277,2,50
"D",33,1,400,0,70,"High",3213,2,50
